"old_url","final_route","local_file","type","content_status","image_status","seo_status","duplicate_status","redirect_status","validation_status","notes"
"https://esteemenergy.com.au/sungrow-inverter-review/","/sungrow-inverter-review/","sungrow-inverter-review\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Sungrow Inverter Review"
"https://esteemenergy.com.au/10998/","/10998/","10998\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl",""
"https://esteemenergy.com.au/australia-online-casino-patterns-a-specialist-s-insight/","/australia-online-casino-patterns-a-specialist-s-insight/","australia-online-casino-patterns-a-specialist-s-insight\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Australia Online Casino Patterns: A Specialist's Insight"
"https://esteemenergy.com.au/trina-solar-panels-review/","/trina-solar-panels-review/","trina-solar-panels-review\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Trina Solar Panels Review"
"https://esteemenergy.com.au/sonnen-battery-price/","/sonnen-battery-price/","sonnen-battery-price\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Sonnen Battery Price"
"https://esteemenergy.com.au/cost-of-electricity-in-australia-per-kwh/","/cost-of-electricity-in-australia-per-kwh/","cost-of-electricity-in-australia-per-kwh\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Cost Of Electricity In Australia Per KWh"
"https://esteemenergy.com.au/sungrow-battery-review/","/sungrow-battery-review/","sungrow-battery-review\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Sungrow Battery Review"
"https://esteemenergy.com.au/solar-installation-cost/","/solar-installation-cost/","solar-installation-cost\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Solar Installation Cost"
"https://esteemenergy.com.au/canadian-solar-panels-review/","/canadian-solar-panels-review/","canadian-solar-panels-review\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Canadian Solar Panels Review"
"https://esteemenergy.com.au/longi-solar-panels-review/","/longi-solar-panels-review/","longi-solar-panels-review\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Longi Solar Panels Review"
"https://esteemenergy.com.au/solar-inverter-replacement/","/solar-inverter-replacement/","solar-inverter-replacement\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","A Comprehensive Guide to Solar Inverter Replacement: Costs, Signs, Steps & Best Brands"
"https://esteemenergy.com.au/huawei-inverter-review/","/huawei-inverter-review/","huawei-inverter-review\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Huawei Inverter Review: An In-Depth Look at Features, Performance, and Cost"
"https://esteemenergy.com.au/why-solar-panels-are-not-worth-it/","/why-solar-panels-are-not-worth-it/","why-solar-panels-are-not-worth-it\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Why Solar Panels Are Not Worth It: Exploring the Truth Behind the Investment"
"https://esteemenergy.com.au/saj-inverter-review/","/saj-inverter-review/","saj-inverter-review\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","SAJ Inverter Review: Comprehensive Insights on Features, Cost, Efficiency, and Performance in Australia"
"https://esteemenergy.com.au/fronius-inverter-review/","/fronius-inverter-review/","fronius-inverter-review\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","The Ultimate Fronius Inverter Review: Models, Efficiency, Costs, and More"
"https://esteemenergy.com.au/german-made-solar-panels/","/german-made-solar-panels/","german-made-solar-panels\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Why German Made Solar Panels are the Smart Choice for Australian Homeowners"
"https://esteemenergy.com.au/what-are-the-best-solar-panels/","/what-are-the-best-solar-panels/","what-are-the-best-solar-panels\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","What Are The Best Solar Panels"
"https://esteemenergy.com.au/biggest-solar-farm-in-australia/","/biggest-solar-farm-in-australia/","biggest-solar-farm-in-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Biggest Solar Farm In Australia"
"https://esteemenergy.com.au/what-is-solar-feed-in-tariff/","/what-is-solar-feed-in-tariff/","what-is-solar-feed-in-tariff\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","What Is Solar Feed-In Tariff"
"https://esteemenergy.com.au/sungrow-battery-vs-tesla/","/sungrow-battery-vs-tesla/","sungrow-battery-vs-tesla\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Sungrow Battery Vs Tesla"
"https://esteemenergy.com.au/alpha-ess-battery-vs-tesla/","/alpha-ess-battery-vs-tesla/","alpha-ess-battery-vs-tesla\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Alpha ESS Battery Vs Tesla"
"https://esteemenergy.com.au/sofar-inverter-review/","/sofar-inverter-review/","sofar-inverter-review\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Sofar Inverter Review"
"https://esteemenergy.com.au/single-phase-vs-three-phase-solar-systems/","/single-phase-vs-three-phase-solar-systems/","single-phase-vs-three-phase-solar-systems\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Single-Phase Vs Three-Phase Solar Systems"
"https://esteemenergy.com.au/what-is-the-solar-rebate-in-australia/","/what-is-the-solar-rebate-in-australia/","what-is-the-solar-rebate-in-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","What Is The Solar Rebate In Australia?"
"https://esteemenergy.com.au/is-a-solar-battery-worth-it/","/is-a-solar-battery-worth-it/","is-a-solar-battery-worth-it\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Is A Solar Battery Worth It"
"https://esteemenergy.com.au/how-does-solar-energy-work/","/how-does-solar-energy-work/","how-does-solar-energy-work\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How Does Solar Energy Work"
"https://esteemenergy.com.au/origin-solar-feed-in-tariff/","/origin-solar-feed-in-tariff/","origin-solar-feed-in-tariff\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Origin Solar Feed In Tariff"
"https://esteemenergy.com.au/solar-battery-adelaide/","/solar-battery-adelaide/","solar-battery-adelaide\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Solar Battery Adelaide"
"https://esteemenergy.com.au/best-solar-feed-in-tariff-nsw/","/best-solar-feed-in-tariff-nsw/","best-solar-feed-in-tariff-nsw\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Best Solar Feed-In Tariff Nsw"
"https://esteemenergy.com.au/das-solar-panels-review/","/das-solar-panels-review/","das-solar-panels-review\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Das Solar Panels Review"
"https://esteemenergy.com.au/tindo-solar-reviews/","/tindo-solar-reviews/","tindo-solar-reviews\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Tindo Solar Reviews"
"https://esteemenergy.com.au/suntech-solar-panels-review/","/suntech-solar-panels-review/","suntech-solar-panels-review\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Suntech Solar Panels Review"
"https://esteemenergy.com.au/sungrow-vs-fronius/","/sungrow-vs-fronius/","sungrow-vs-fronius\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Sungrow Vs Fronius"
"https://esteemenergy.com.au/do-solar-panels-work-at-night/","/do-solar-panels-work-at-night/","do-solar-panels-work-at-night\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Do Solar Panels Work At Night"
"https://esteemenergy.com.au/solar-companies-gold-coast/","/solar-companies-gold-coast/","solar-companies-gold-coast\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Solar Companies Gold Coast"
"https://esteemenergy.com.au/byd-battery-vs-tesla-battery/","/byd-battery-vs-tesla-battery/","byd-battery-vs-tesla-battery\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Byd Battery Vs Tesla Battery"
"https://esteemenergy.com.au/benefits-of-a-6-6-kw-solar-system-in-australia/","/benefits-of-a-6-6-kw-solar-system-in-australia/","benefits-of-a-6-6-kw-solar-system-in-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Benefits Of A 6.6 KW Solar System In Australia"
"https://esteemenergy.com.au/how-much-does-a-6-6-kw-solar-system-cost-in-australia/","/how-much-does-a-6-6-kw-solar-system-cost-in-australia/","how-much-does-a-6-6-kw-solar-system-cost-in-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How Much Does a 6.6 KW Solar System Cost in Australia"
"https://esteemenergy.com.au/benefits-of-6-6-kw-solar-system-australia/","/benefits-of-6-6-kw-solar-system-australia/","benefits-of-6-6-kw-solar-system-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Unlocking the Benefits of a 6.6kW Solar System in Australia: Your Path to Energy Savings and Sustainability"
"https://esteemenergy.com.au/6-6-kw-solar-system-cost-australia/","/6-6-kw-solar-system-cost-australia/","6-6-kw-solar-system-cost-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How Much Does a 6.6kW Solar System Cost in Australia?"
"https://esteemenergy.com.au/6-6-kw-solar-system-power-output/","/6-6-kw-solar-system-power-output/","6-6-kw-solar-system-power-output\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How Much Power Does a 6.6 kW Solar System Produce? A Complete Guide to Solar Energy Output in Australia"
"https://esteemenergy.com.au/top-solar-panel-brands-6-6-kw-australia/","/top-solar-panel-brands-6-6-kw-australia/","top-solar-panel-brands-6-6-kw-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Top Solar Panel Brands for 6.6 KW Systems in Australia (2025 Guide)"
"https://esteemenergy.com.au/government-incentives-6-6-kw-solar-australia/","/government-incentives-6-6-kw-solar-australia/","government-incentives-6-6-kw-solar-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Unlocking Government Incentives for Installing a 6.6kW Solar System in Australia"
"https://esteemenergy.com.au/how-many-solar-panels-for-10kw-2/","/how-many-solar-panels-for-10kw-2/","how-many-solar-panels-for-10kw-2\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How Many Solar Panels for 10kW Solar System?"
"https://esteemenergy.com.au/sunpower-solar-panels/","/sunpower-solar-panels/","sunpower-solar-panels\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","SunPower Solar Panels: The Ultimate Guide to Efficiency, Warranty, and Energy Output"
"https://esteemenergy.com.au/average-electricity-bill-brisbane/","/average-electricity-bill-brisbane/","average-electricity-bill-brisbane\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Average Electricity Bill Brisbane: A Complete Guide to Energy Costs & Savings"
"https://esteemenergy.com.au/solar-panels-sunshine-coast/","/solar-panels-sunshine-coast/","solar-panels-sunshine-coast\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Solar Panels Sunshine Coast â€“ The Ultimate Guide to Cost, Rebates & Installation"
"https://esteemenergy.com.au/average-electricity-bill-perth/","/average-electricity-bill-perth/","average-electricity-bill-perth\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Average Electricity Bill in Perth: Costs, Comparisons, and Ways to Save"
"https://esteemenergy.com.au/solar-battery-price-perth/","/solar-battery-price-perth/","solar-battery-price-perth\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Solar Battery Price Perth â€“ Cost Breakdown, Best Options & Savings"
"https://esteemenergy.com.au/best-solar-system-for-home/","/best-solar-system-for-home/","best-solar-system-for-home\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Best Solar System for Home: The Ultimate Guide to Residential Solar Solutions"
"https://esteemenergy.com.au/best-solar-installer-brisbane/","/best-solar-installer-brisbane/","best-solar-installer-brisbane\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Best Solar Installer Brisbane: Top 7 Certified Companies for 2025"
"https://esteemenergy.com.au/best-solar-feed-in-tariff-brisbane/","/best-solar-feed-in-tariff-brisbane/","best-solar-feed-in-tariff-brisbane\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Best Solar Feed-in Tariff Brisbane: Maximize Your Solar Savings"
"https://esteemenergy.com.au/cost-of-solar-panels-perth/","/cost-of-solar-panels-perth/","cost-of-solar-panels-perth\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Best Solar Feed-in Tariff Brisbane: Maximize Your Solar Savings"
"https://esteemenergy.com.au/cost-of-solar-panels-brisbane/","/cost-of-solar-panels-brisbane/","cost-of-solar-panels-brisbane\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Cost of Solar Panels Brisbane: A Complete Guide for 2025"
"https://esteemenergy.com.au/10kw-solar-system-cost/","/10kw-solar-system-cost/","10kw-solar-system-cost\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","10kW Solar System Cost: A Complete Guide to Pricing, Savings, and Installation"
"https://esteemenergy.com.au/how-much-power-does-a-5kw-solar-system-generate/","/how-much-power-does-a-5kw-solar-system-generate/","how-much-power-does-a-5kw-solar-system-generate\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How Much Power Does a 5kW Solar System Generate? A Complete Guide"
"https://esteemenergy.com.au/5kw-solar-system-battery-backup/","/5kw-solar-system-battery-backup/","5kw-solar-system-battery-backup\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","5kW Solar System Battery Backup: The Ultimate Guide to Energy Independence"
"https://esteemenergy.com.au/risen-solar-panel-review/","/risen-solar-panel-review/","risen-solar-panel-review\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Risen Solar Panel Review: A Comprehensive Guide to Performance, Efficiency, and Pricing"
"https://esteemenergy.com.au/astronergy-solar-panels-review/","/astronergy-solar-panels-review/","astronergy-solar-panels-review\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Astronergy Solar Panels Review: A Complete Guide to Performance, Efficiency & Warranty"
"https://esteemenergy.com.au/6-6kw-solar-system-price-adelaide/","/6-6kw-solar-system-price-adelaide/","6-6kw-solar-system-price-adelaide\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","6.6kW Solar System Price Adelaide: Cost, Rebates & Best Solar Deals in 2025"
"https://esteemenergy.com.au/unlocking-the-benefits-of-a-6-6kw-solar-system-in-australia-your-path-to-energy-savings-and-sustainability/","/unlocking-the-benefits-of-a-6-6kw-solar-system-in-australia-your-path-to-energy-savings-and-sustainability/","unlocking-the-benefits-of-a-6-6kw-solar-system-in-australia-your-path-to-energy-savings-and-sustainability\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Unlocking the Benefits of a 6.6kW Solar System in Australia: Your Path to Energy Savings and Sustainability"
"https://esteemenergy.com.au/6kw-solar-battery-cost/","/6kw-solar-battery-cost/","6kw-solar-battery-cost\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","6kW Solar Battery Cost: Everything You Need to Know in 2025"
"https://esteemenergy.com.au/discovering-constraints-in-best-online-casino-australia/","/discovering-constraints-in-best-online-casino-australia/","discovering-constraints-in-best-online-casino-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Discovering Constraints in Best Online Casino Australia"
"https://esteemenergy.com.au/disadvantages-of-solar-energy/","/disadvantages-of-solar-energy/","disadvantages-of-solar-energy\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","The Disadvantages of Solar Energy: What You Need to Know Before Going Solar in 2025"
"https://esteemenergy.com.au/ev-charger-installation-cost/","/ev-charger-installation-cost/","ev-charger-installation-cost\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","EV Charger Installation Cost in Australia: Your Complete Guide to Affordable Charging Solutions"
"https://esteemenergy.com.au/6-6kw-solar-system-with-5kw-inverter-price/","/6-6kw-solar-system-with-5kw-inverter-price/","6-6kw-solar-system-with-5kw-inverter-price\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","6.6kW Solar System with 5kW Inverter Price: Is It the Smartest Solar Investment for Your Home?"
"https://esteemenergy.com.au/best-solar-batteries-australia/","/best-solar-batteries-australia/","best-solar-batteries-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Best Solar Batteries Australia: 2025 Expert Guide to Top Energy Storage Systems"
"https://esteemenergy.com.au/perth-solar-force-reviews/","/perth-solar-force-reviews/","perth-solar-force-reviews\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Perth Solar Force Reviews: What Customers Really Think About This Perth Solar Installation Company"
"https://esteemenergy.com.au/commercial-solar-companies/","/commercial-solar-companies/","commercial-solar-companies\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Why Commercial Solar Companies Are Essential for Future-Ready Businesses"
"https://esteemenergy.com.au/top-10-solar-companies-in-sydney/","/top-10-solar-companies-in-sydney/","top-10-solar-companies-in-sydney\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Top 10 Solar Companies in Sydney (2025 Edition)"
"https://esteemenergy.com.au/13-2kw-solar-system-price/","/13-2kw-solar-system-price/","13-2kw-solar-system-price\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","13.2kW Solar System Price in Australia: Complete Cost Breakdown, Benefits & Payback (2025 Guide)"
"https://esteemenergy.com.au/what-is-a-hybrid-inverter/","/what-is-a-hybrid-inverter/","what-is-a-hybrid-inverter\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","What is a Hybrid Inverter? A Complete Guide to Smarter Solar Power"
"https://esteemenergy.com.au/electricity-prices-in-south-australia/","/electricity-prices-in-south-australia/","electricity-prices-in-south-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Electricity Prices in South Australia: 2025 Trends, Cost Comparisons & How Solar Can Maximize Your ROI"
"https://esteemenergy.com.au/solar-inverter-repairs-perth/","/solar-inverter-repairs-perth/","solar-inverter-repairs-perth\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Solar Inverter Repairs Perth: Essential Guide for Homeowners and Businesses"
"https://esteemenergy.com.au/off-grid-solar-inverter/","/off-grid-solar-inverter/","off-grid-solar-inverter\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Off Grid Solar Inverter: Powering Independent Solar Systems for a Self-Sufficient Future"
"https://esteemenergy.com.au/home-battery-scheme-south-australia/","/home-battery-scheme-south-australia/","home-battery-scheme-south-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Unlocking the Power of Savings: Home Battery Scheme South Australia Explained"
"https://esteemenergy.com.au/best-angle-for-solar-panels/","/best-angle-for-solar-panels/","best-angle-for-solar-panels\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Best Angle for Solar Panels: A Comprehensive Guide to Optimizing Solar Efficiency"
"https://esteemenergy.com.au/6kw-solar-battery-cost-in-australia/","/6kw-solar-battery-cost-in-australia/","6kw-solar-battery-cost-in-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Understanding the 6kW Solar Battery Cost in Australia: What You Need to Know in 2025"
"https://esteemenergy.com.au/do-solar-panels-need-direct-sunlight/","/do-solar-panels-need-direct-sunlight/","do-solar-panels-need-direct-sunlight\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Do Solar Panels Need Direct Sunlight to Work Efficiently? Uncover the Truth About Shade, Clouds, and Solar Power"
"https://esteemenergy.com.au/sungrow-vs-goodwe/","/sungrow-vs-goodwe/","sungrow-vs-goodwe\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Sungrow vs GoodWe: The Ultimate Solar Inverter Comparison 2025"
"https://esteemenergy.com.au/risen-solar-panels-vs-jinko/","/risen-solar-panels-vs-jinko/","risen-solar-panels-vs-jinko\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","Risen Solar Panels vs Jinko: Which One Delivers Better Value for Australian Homes in 2025?"
"https://esteemenergy.com.au/how-much-will-a-5kw-solar-system-save-me/","/how-much-will-a-5kw-solar-system-save-me/","how-much-will-a-5kw-solar-system-save-me\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","How Much Will a 5kW Solar System Save Me? A Comprehensive Guide to Solar Savings, Electricity Bill Reduction, and ROI"
"https://esteemenergy.com.au/best-quality-solar-panels-in-australia/","/best-quality-solar-panels-in-australia/","best-quality-solar-panels-in-australia\index.html","post","present","present","present","duplicate local routes","none","needs HTTP crawl","The Best Quality Solar Panels in Australia: A Comprehensive Guide for 2025"
